PRICE,DISCOUNT_AMT,AMT,QTY,age,educ,size_hh,income_cat,income_est,Min_TIER,TENURE,sales_prop,spring_prop,fall_prop,holiday_prop,bts_prop,clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,prop_m_prod,prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
25.628,-36,256.28,10,17,2,3,45k-65k,55,2,999,0.69,0.31,0,0,0,0.26,1,0,6,0,0,0,0,0,0.37,0.24,0,0.161,0,0,1,2,7,24,12,1,1,0,147,86,149,362,5,0,1,0,0,0,0,0,0,0,14,1,0,6,2.296234606
25.661,-285.54,256.61,10,17,2,3,25k-45k,35,2,209,0,0.84,0.16,0,0.16,0.16,0.75,0.25,6,0,0,0,0,0,0,0.07,0.332,0,0,0.18,0.82,2,6,147,2,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,0,25,6,4.090221586
26.481,-227.64,264.81,10,37,1,3,25k-45k,35,2,444,0.57,0,0.43,0,0.19,0.1,1,0,7,0,0,0,0,0,0.068,0.162,0.264,0.356,0,0,1,2,7,123,8,0,0,0,19,46,3,14,5,0,0,1,0,0,0,0,0,0,18,0,1,6,2.421432432
26.785,-9,267.85,10,17,2,,45k-65k,55,2,315,0.17,0.08,0.34,0.42,0,0.08,1,0,7,0,0,0,0,0.328,0.078,0.139,0,0,0.208,0,1,2,7,84,7,1,1,0,157,31,,,3,0,0,0,0,0,0,0,1,0,16,1,7,6,2.573648595
27.528,-37.4,275.28,10,37,1,4,45k-65k,55,2,1251,0,0.3,0.7,0,0.21,0.14,1,0,10,0,0,0,0,0.348,0.131,0.038,0,0.051,0.053,0,1,2,10,38,0,0,0,0,394,126,124,77,5,0,0,0,1,0,0,0,0,0,16,1,3,6,3.287109802
28.051,-84.8,280.51,10,37,3,2,45k-65k,55,2,1097,0.1,0.44,0.23,0.23,0,0.09,1,0,4,0,0,0,0,0,0,0.185,0,0,0.686,0,1,2,5,44,12,1,0,0,175,147,25,171,5,1,0,0,0,0,0,0,0,0,18,1,16,6,2.235176692
28.282,-67.35,282.82,10,17,3,2,45k-65k,55,2,1152,0,0,1,0,0.27,0.04,1,0,3,0,0,0,0,0,0,0.524,0,0,0.476,0,1,2,3,172,0,0,1,0,273,,,,2,1,0,0,0,0,0,0,0,0,16,1,9,6,3.654729276
29.006,-36.12,290.06,10,17,5,3,45k-65k,55,2,667,0.29,0.3,0,0.41,0,0.09,1,0,5,0,0,0,0,0,0.269,0.401,0.193,0.138,0,0,1,2,5,174,12,1,1,0,12,13,7,2,5,0,1,0,0,0,0,0,0,0,18,1,15,6,2.338649881
29.037,-49.9,290.37,10,17,2,3,45k-65k,55,2,840,0,0.46,0.15,0.39,0,0.07,0.857,0.143,5,0,0,0,0,0,0,0.278,0.144,0.378,0.172,0,1,2,5,181,12,1,1,1,28,15,33,91,5,0,1,0,0,0,0,0,0,0,16,1,3,6,2.150006257
29.28,-179.35,292.8,10,26,3,4,25k-45k,35,2,1139,0.06,0,0.33,0.61,0,0.31,1,0,9,0,0,0,0,0,0.061,0.085,0,0,0.26,0.24,0.76,2,10,189,12,1,1,0,28,8,4,17,5,1,0,0,0,0,0,0,0,0,18,0,3,6,2.733958728
29.512,-12.45,295.12,10,37,3,2,45k-65k,55,2,737,0.18,0.69,0.13,0,0,0,1,0,6,0,0,0,0,0,0.271,0.336,0,0,0,0,1,2,6,17,3,0,0,0,61,33,,,3,0,0,0,0,0,0,0,0,1,18,1,8,6,2.686408794
30.494,-278.05,304.94,10,17,3,4,25k-45k,35,2,1189,0.06,0,0.32,0.62,0,0.44,0.714,0.286,8,0,0,0,0,0.131,0.159,0,0.115,0.311,0,0,1,2,9,180,12,0,1,0,392,58,10,60,5,0,0,0,1,0,0,0,0,0,18,1,23,6,3.648959042
30.617,-70.9,306.17,10,37,3,3,45k-65k,55,2,1107,0,0.17,0.26,0.57,0,0,1,0,7,0,0,0,0,0.34,0.091,0,0,0.163,0,0,1,2,8,28,5,1,0,0,153,266,2,22,5,0,0,0,0,0,0,0,1,0,14,0,8,6,2.613712705
30.759,-32.45,307.59,10,17,3,3,,,2,1096,0.07,0.32,0.62,0,0,0,1,0,6,0,0,0,0,0,0.068,0.389,0.162,0,0.219,0,1,2,9,0,0,0,1,1,73,64,2,104,5,0,0,0,0,1,0,0,0,0,14,1,18,6,2.451773506
31.341,-155.81,313.41,10,17,3,3,25k-45k,35,2,1342,0.18,0,0.6,0.22,0,0.09,1,0,7,0,0,0,0,0.127,0,0.063,0,0.179,0.27,0,1,2,8,24,12,1,1,0,98,49,7,28,5,0,0,1,0,0,0,0,0,0,16,0,10,6,2.50280931
31.431,-15,314.31,10,17,3,3,45k-65k,55,2,1031,0,0.3,0.36,0.34,0,0.02,1,0,5,0,0,0,0,0,0.111,0.235,0.317,0.178,0,0,1,2,5,163,11,1,1,0,67,91,119,22,5,1,0,0,0,0,0,0,0,0,16,1,3,6,1.974273941
32.002,-146.98,320.02,10,17,3,3,25k-45k,35,2,988,0.42,0.58,0,0,0,0,0.75,0.25,7,0,0,0,0,0,0,0.034,0.218,0.104,0.306,0,1,2,8,170,0,0,1,0,2,69,32,,4,1,0,0,0,0,0,0,0,0,18,1,30,6,2.377798134
32.686,-138,326.86,10,17,3,3,25k-45k,35,2,637,0.08,0,0.19,0.72,0.19,0.04,0.6,0.4,6,0,0,0,0,0.257,0,0.057,0,0,0.243,0.02,0.98,2,6,177,12,0,1,0,17,154,51,113,5,1,0,0,0,0,0,0,0,0,14,0,31,6,2.904677418
33.145,-109.75,331.45,10,37,3,2,45k-65k,55,2,992,0,0,0.67,0.33,0.58,0,1,0,4,0,0,0,0,0.579,0,0,0,0.346,0,0.08,0.93,2,7,14,8,0,0,0,56,76,625,,4,0,1,0,0,0,0,0,0,0,18,0,3,6,2.49783814
33.526,-86.95,335.26,10,17,3,2,45k-65k,55,2,879,0,0,0.81,0.19,0,0,1,0,4,0,0,0,0,0,0.48,0.108,0,0,0.413,0,1,2,4,176,11,1,1,1,8,48,95,51,5,1,0,0,0,0,0,0,0,0,16,1,6,6,2.542625203
33.598,-209.86,335.98,10,17,3,3,25k-45k,35,2,384,0,0.73,0.24,0.02,0,0,0.778,0.222,6,0,0,0,0,0,0,0.138,0,0.101,0.333,0,1,2,7,180,6,0,1,1,20,15,5,112,5,0,0,0,1,0,0,0,0,0,12,1,29,6,2.83941708
34.015,-28.85,340.15,10,37,3,3,45k-65k,55,2,976,0.39,0,0.61,0,0,0.02,1,0,5,0,0,0,0,0,0.646,-0.088,0,0,0.147,0,1,2,7,19,0,1,0,0,33,18,83,42,5,0,0,0,0,0,0,0,1,0,18,0,0,6,2.473894089
35.073,-120.89,350.73,10,37,3,2,25k-45k,35,2,706,0,0.43,0.57,0,0.55,0.13,1,0,4,0,0,0,0,0.831,0,0.085,0,0,0.084,0,1,2,4,0,0,0,0,1,97,252,119,,4,0,0,1,0,0,0,0,0,0,18,1,14,6,2.640840898
36.089,-97.47,360.89,10,17,3,4,45k-65k,55,2,1043,0.69,0,0.31,0,0,0,1,0,8,0,0,0,0,0.168,0.407,0.035,0,0.084,0.113,0,1,2,8,5,10,1,1,0,413,520,48,,4,1,0,0,0,0,0,0,0,0,18,1,6,6,3.732564947
36.523,-144.9,365.23,10,17,1,4,25k-45k,35,2,1308,0.4,0.01,0.41,0.18,0.12,0,1,0,7,0,0,0,0,0.096,0.235,0.141,0,0,0.186,0.1,0.9,2,7,100,6,0,1,0,101,2,220,195,5,0,1,0,0,0,0,0,0,0,12,0,6,6,2.138886006
37.41,-90.2,374.1,10,37,3,3,45k-65k,55,2,1120,0.37,0.32,0,0.31,0,0.04,1,0,6,0,0,0,0,0,0.187,0.106,0,0.2,0.4,0,1,2,7,97,0,1,0,0,132,2,230,10,5,0,0,1,0,0,0,0,0,0,18,1,9,6,2.126371598
37.528,-79.85,375.28,10,17,3,3,45k-65k,55,2,890,0.29,0,0.71,0,0,0.18,1,0,5,0,0,0,0,0.128,0,0.053,0,0.1,0.719,0,1,2,8,174,12,1,1,1,1,13,17,46,5,0,0,1,0,0,0,0,0,0,16,1,24,6,2.32785472
40.603,-184.8,406.03,10,37,3,2,25k-45k,35,2,692,0.2,0.26,0.27,0.27,0,0,0.75,0.25,6,0,0,0,0,0.467,0.074,0,0.123,0.074,0.262,0,1,2,6,8,12,0,0,0,56,175,,,3,1,0,0,0,0,0,0,0,0,16,1,0,6,2.430912661
40.743,-329.65,407.43,10,37,3,4,25k-45k,35,2,1345,0.44,0.12,0.44,0,0,0.03,1,0,7,0,0,0,0,0,0.314,0.073,0.122,0,0.122,0,1,2,8,173,12,1,0,0,77,168,31,274,5,1,0,0,0,0,0,0,0,0,18,1,4,6,2.911964475
40.799,-14.95,407.99,10,37,3,3,45k-65k,55,2,1210,0.07,0.65,0.28,0,0.28,0,1,0,6,0,0,0,0,0.247,0,0.203,0,0,0,0.13,0.87,2,9,172,12,0,0,0,146,296,121,48,5,1,0,0,0,0,0,0,0,0,16,1,7,6,2.700730036
41.821,-193.12,418.21,10,17,3,1,25k-45k,35,2,575,0,0.44,0.56,0,0.44,0.04,0.429,0.571,7,0,0,0,0,0.401,0.167,0.089,0,0.095,0.044,0,1,2,7,165,12,1,1,0,142,22,162,176,5,0,0,0,0,0,1,0,0,0,14,1,17,6,2.905468188
43.221,-147.88,432.21,10,37,3,3,25k-45k,35,2,1122,0.14,0.18,0.44,0.24,0,0.02,1,0,6,0,0,0,0,0.254,0.185,0.092,0.069,0,0.4,0,1,2,10,135,12,1,0,0,1,33,47,10,5,0,0,1,0,0,0,0,0,0,16,0,5,6,1.978462537
43.225,-109.85,432.25,10,17,3,3,45k-65k,55,2,683,0,0.32,0.68,0,0,0,1,0,6,0,0,0,0,0,0.417,0.227,0.121,0,0.142,0,1,2,6,177,12,0,1,0,306,,,,2,1,0,0,0,0,0,0,0,0,14,1,8,6,2.837417365
43.625,-40,436.25,10,17,3,,45k-65k,55,2,853,0.55,0,0.46,0,0,0.05,1,0,7,0,0,0,0,0,0.339,0,0.206,0,0.114,0,1,2,9,7,10,0,1,1,9,97,,,3,0,0,0,0,0,1,0,0,0,16,1,6,6,2.336219559
45.322,-44.95,453.22,10,37,3,3,45k-65k,55,2,1314,0.4,0.13,0.32,0.15,0,0,0.8,0.2,7,0,0,0,0,0,0.176,0.132,0.132,0.352,0,0,1,2,8,168,1,0,0,0,33,61,105,92,5,0,0,0,1,0,0,0,0,0,16,0,0,6,2.351250727
46.784,-56.21,467.84,10,37,3,3,45k-65k,55,2,931,0,0,0.92,0.08,0,0,1,0,6,0,0,0,0,0.591,0,0.192,0,0.058,0.047,0,1,2,6,84,5,0,0,0,26,9,50,,4,0,0,0,0,0,0,0,0,1,14,0,24,6,2.51922972
48.215,-74.95,482.15,10,36,3,3,45k-65k,55,2,1028,0,0.11,0.89,0,0,0,1,0,7,0,0,0,0,0,0,0.065,0.338,0,0.29,0,1,2,8,0,0,0,0,0,150,6,32,91,5,1,0,0,0,0,0,0,0,0,14,1,28,6,2.776466698
13.37181818,-6,147.09,11,37,1,,45k-65k,55,2,324,0.1,0.16,0.72,0.02,0.12,0.68,1,0,7,0,0,0,0,0.208,0,0.262,0.122,0.245,0.082,0,1,2,7,173,0,1,0,0,159,33,63,8,5,1,0,0,0,0,0,0,0,0,18,1,25,6,3.878928497
13.90090909,-107.95,152.91,11,36,2,3,45k-65k,55,2,1076,0.07,0.74,0.2,0,0,0.17,1,0,6,0,0,0,0,0,0,0,0,0.071,0.403,0,1,2,9,179,12,1,1,0,2,101,164,162,5,1,0,0,0,0,0,0,0,0,18,1,27,6,2.410348719
15.30363636,-31.8,168.34,11,37,2,3,45k-65k,55,2,1281,0,0.65,0.35,0,0,0.24,1,0,7,0,0,0,0,0.233,0.166,0.323,0,0.214,0,0,1,2,8,178,6,1,0,0,361,367,158,209,5,0,1,0,0,0,0,0,0,0,16,1,17,6,3.331727488
15.65818182,-80.43,172.24,11,34,2,3,45k-65k,55,2,1193,1,0,0,0,0,0.21,1,0,6,0,0,0,0,0,0.365,0.044,0,0,0.284,0,1,2,8,111,2,0,1,0,10,2,3,835,5,0,0,0,0,1,0,0,0,0,14,1,9,6,2.265481229
16.73272727,-29.99,184.06,11,17,2,3,45k-65k,55,2,450,0.21,0.27,0,0.52,0,0.27,0.833,0.167,5,0,0,0,0,0,0,0.579,0.38,0,0,0,1,2,5,172,1,0,1,0,149,82,70,,4,0,0,0,0,1,0,0,0,0,18,1,8,6,2.678373365
17.49181818,-19,192.41,11,37,2,4,45k-65k,55,2,733,0,0.3,0.46,0.25,0,0.13,1,0,8,0,0,0,0,0,0,0.088,0,0.116,0.207,0.08,0.92,2,8,6,0,1,0,0,73,145,,,3,0,0,0,0,0,1,0,0,0,12,1,5,6,2.356396423
17.81454546,-10.03,195.96,11,17,2,3,45k-65k,55,2,676,0,0,0.47,0.53,0.29,0.23,1,0,7,0,0,0,0,0,0,0.633,0,0.153,0.153,0,1,2,10,108,11,1,1,0,248,83,48,52,5,0,0,0,0,0,0,0,0,1,14,1,32,6,2.361502718
18.57727273,-18.9,204.35,11,37,2,3,45k-65k,55,2,1338,0.31,0.35,0,0.34,0,0.34,1,0,6,0,0,0,0,0,0.195,0.103,0,0,0.088,0,1,2,7,5,0,0,0,0,195,157,111,58,5,1,0,0,0,0,0,0,0,0,16,1,5,6,3.007568441
18.77363636,-47.45,206.51,11,37,2,3,45k-65k,55,2,1194,0,0.42,0,0.58,0,0.2,1,0,6,0,0,0,0,0,-0.07,0.549,0.116,0.319,0,0,1,2,6,80,12,0,0,0,117,129,256,,4,1,0,0,0,0,0,0,0,0,12,1,27,6,2.50150726
19.65545455,-124.88,216.21,11,17,4,3,25k-45k,35,2,910,0.42,0,0,0.58,0,0.25,0.8,0.2,7,0,0,0,0,0.185,0.228,0.072,0,0.233,0.213,0,1,2,7,184,9,0,1,0,216,146,59,,4,0,0,0,0,0,1,0,0,0,14,0,14,6,2.644232324
19.82272727,-27.35,218.05,11,17,2,2,45k-65k,55,2,374,0,0.42,0.48,0.1,0,0.19,1,0,4,0,0,0,0,0,0,0.413,0,0,0.472,0,1,2,4,91,5,1,1,0,17,21,164,8,5,0,0,0,0,0,0,0,0,1,18,0,22,6,2.460032241
20.25272727,-10.5,222.78,11,17,3,2,45k-65k,55,2,691,0.12,0.23,0.65,0,0.27,0,1,0,4,0,0,0,0,0,0.269,0.619,0,0,0,0,1,2,4,126,11,0,1,0,85,17,15,51,5,0,0,0,0,1,0,0,0,0,14,1,22,6,2.28684696
20.88272727,-75.9,229.71,11,17,2,3,45k-65k,55,2,1218,0,0.12,0.88,0,0.38,0.16,1,0,5,0,0,0,0,0,0.504,0.274,0,0.104,0.117,0,1,2,7,178,12,1,1,0,192,229,5,407,5,0,1,0,0,0,0,0,0,0,18,1,0,6,2.778851316
22.36818182,-118.5,246.05,11,37,2,4,25k-45k,35,2,637,0.02,0.24,0.15,0.59,0.32,0,1,0,8,0,0,0,0,0.243,0.218,0.102,0,0,0,0,1,2,9,4,1,0,0,1,244,79,184,1,5,1,0,0,0,0,0,0,0,0,18,1,14,6,2.805190376
22.90636364,-77.79,251.97,11,17,2,4,45k-65k,55,2,1127,0,0.41,0.48,0.11,0,0.1,0.8,0.2,7,0,0,0,0,0,0.277,0.135,0,0,0.089,0.41,0.59,2,13,105,12,0,1,1,25,15,5,3,5,0,0,1,0,0,0,0,0,0,14,1,7,6,1.646223664
23.42363636,-32.35,257.66,11,37,2,3,,,2,956,0,0.4,0.24,0.36,0.13,0,1,0,5,0,0,0,0,0,0,0.193,0,0.139,0,0,1,2,6,26,12,1,0,0,160,92,71,3,5,0,0,0,0,0,0,0,1,0,9,1,1,6,2.299800047
23.65363636,-99.95,260.19,11,17,2,3,45k-65k,55,2,1190,0,0.54,0.25,0.21,0.12,0.04,1,0,7,0,0,0,0,0,0.246,0.138,0,0.115,0.116,0,1,2,8,179,10,0,1,0,11,24,328,36,5,0,1,0,0,0,0,0,0,0,14,1,4,6,2.197706502
25.57545455,-86.36,281.33,11,37,6,4,45k-65k,55,2,1055,0.17,0.6,0.23,0,0,0.25,1,0,8,0,0,0,0,0,0.185,0.071,0.149,0.032,0,0,1,2,9,63,12,0,0,0,23,179,17,124,5,1,0,0,0,0,0,0,0,0,18,1,14,6,2.358353437
25.75636364,-99.7,283.32,11,37,2,2,45k-65k,55,2,1071,0,0,0.67,0.33,0,0.04,1,0,4,0,0,0,0,0,0.427,0.325,0,0,0,0,1,2,9,130,0,0,0,0,14,15,10,11,5,0,0,0,0,0,0,0,0,1,16,1,17,6,2.407449462
25.76272727,-37.1,283.39,11,37,2,4,45k-65k,55,2,1218,0.22,0.43,0.16,0.19,0,0.11,1,0,8,0,0,0,0,0.169,0,0.063,0.101,0.344,0.077,0,1,2,10,172,12,0,0,0,37,76,13,10,5,1,0,0,0,0,0,0,0,0,16,1,6,6,2.34695065
25.98636364,-87.3,285.85,11,17,5,3,45k-65k,55,2,967,0.43,0.22,0.04,0.31,0.08,0.49,0.75,0.25,6,0,0,0,0,0,0.282,0,0,0,0.041,0,1,2,8,180,12,1,1,0,116,11,6,88,5,0,0,1,0,0,0,0,0,0,14,1,10,6,2.758512364
27.16909091,-37.9,298.86,11,17,3,3,45k-65k,55,2,1257,0.18,0.34,0,0.48,0.18,0.04,0.5,0.5,6,0,0,0,0,0.134,0.273,0,0.234,0.12,0,0,1,2,10,26,12,0,1,1,168,7,42,7,5,0,0,0,0,0,1,0,0,0,9,1,12,6,3.048515416
27.36363636,-366.74,301,11,17,3,3,25k-45k,35,2,945,0.02,0.58,0.06,0.34,0,0.39,0.692,0.308,6,0,0,0,0,0.133,0.111,0.106,0,0,0.597,0,1,2,7,175,0,1,1,1,98,2,9,2,5,0,0,0,0,0,0,0,1,0,18,1,3,6,3.259601319
27.52818182,-41.92,302.81,11,37,3,4,45k-65k,55,2,1015,0.22,0.4,0.19,0.19,0,0.13,0.636,0.364,8,0,0,0,0,0,0.119,0.168,0,0,0,0,1,2,9,29,3,1,0,0,360,170,79,159,5,0,0,1,0,0,0,0,0,0,18,1,12,6,2.76416371
27.67,-56,304.37,11,17,3,3,45k-65k,55,2,1283,0.78,0.04,0,0.18,0,0.24,1,0,7,0,0,0,0,0.187,0,0,0.164,0.061,0.587,0,1,2,7,83,12,1,1,1,8,108,2,71,5,0,0,0,0,0,1,0,0,0,12,1,6,6,2.360725853
27.81636364,-10,305.98,11,37,3,1,45k-65k,55,2,1350,0.13,0.49,0.16,0.23,0,0,1,0,5,0,0,0,0,0.313,0,0.093,0,0.098,0.495,0,1,2,6,41,4,0,0,1,42,13,98,92,5,0,0,0,0,0,0,0,0,1,9,1,3,6,2.643807071
27.82818182,-114.95,306.11,11,37,3,3,45k-65k,55,2,1226,0.27,0.05,0.46,0.21,0,0.22,1,0,7,0,0,0,0,0,0,0.064,0.323,0.263,0.156,0,1,2,7,181,12,0,0,0,216,128,67,86,5,1,0,0,0,0,0,0,0,0,18,1,20,6,2.35250816
28.42,-133.44,312.62,11,37,3,3,25k-45k,35,2,1128,0,0.75,0.25,0,0.25,0,1,0,7,0,0,0,0,0.079,0,0.161,0,0.195,0.226,0,1,2,11,108,12,0,0,0,225,22,25,111,5,0,0,0,0,1,0,0,0,0,16,0,12,6,2.500017092
30.12181818,-209.9,331.34,11,17,3,3,25k-45k,35,2,863,0.94,0,0,0.06,0,0,1,0,5,0,0,0,0,0.476,0,0.027,0,0,0.421,0,1,2,5,178,10,0,1,0,7,3,15,7,5,0,0,0,0,1,0,0,0,0,12,1,25,6,2.467859556
31.08545455,-20,341.94,11,17,3,,45k-65k,55,2,868,0,0.58,0,0.42,0,0,1,0,7,0,0,0,0,0,0.31,0.131,0,0,0,0,1,2,10,174,12,0,1,0,251,,,,2,1,0,0,0,0,0,0,0,0,18,1,12,6,2.988059925
31.99818182,-110,351.98,11,35,3,,45k-65k,55,2,790,0,0,1,0,0,0,1,0,7,0,0,0,0,0.136,0,0.141,0,0.23,0.153,0,1,2,8,184,7,1,1,1,8,48,24,,4,1,0,0,0,0,0,0,0,0,16,1,4,6,2.764113684
33.87,-426.84,372.57,11,17,2,2,,,2,871,0.34,0,0.48,0.18,0.22,0.02,0.5,0.5,4,0,0,0,0,0,0,0,0.182,0,0.494,0,1,2,4,174,10,0,1,0,33,73,27,102,5,1,0,0,0,0,0,0,0,0,16,1,4,6,3.616004387
34.48090909,-70.58,379.29,11,37,3,4,45k-65k,55,2,1289,0,0.29,0.66,0.05,0,0,0.333,0.667,8,0,0,0,0,0,0.493,0.125,0,0,0.134,0,1,2,8,17,9,0,0,0,426,2,13,50,5,1,0,0,0,0,0,0,0,0,18,0,17,6,3.870090267
34.82727273,-68.74,383.1,11,17,2,4,45k-65k,55,2,1046,0.31,0.13,0.29,0.27,0,0,1,0,8,0,0,0,0,0.209,0.078,0.052,0,0.377,0,0,1,2,10,177,12,0,1,0,48,98,280,40,5,1,0,0,0,0,0,0,0,0,16,1,28,6,2.055116764
34.95636364,-49.95,384.52,11,17,4,4,45k-65k,55,2,476,0.35,0.4,0.15,0.1,0.2,0,1,0,8,0,0,0,0,0.431,0.089,0.029,0,0,0.094,0.1,0.9,2,8,173,7,1,1,1,4,78,70,84,5,1,0,0,0,0,0,0,0,0,18,1,28,6,2.305197129
36.41909091,-10,400.61,11,37,3,2,45k-65k,55,2,700,0.05,0.42,0.45,0.09,0,0.08,1,0,6,0,0,0,0,0,0,0.143,0,0.558,0,0,1,2,6,149,0,1,0,0,44,33,46,353,5,0,1,0,0,0,0,0,0,0,16,1,1,6,1.993754939
39.98,-59.9,439.78,11,17,3,4,45k-65k,55,2,1296,0,0.52,0.21,0.28,0.18,0,1,0,8,0,0,0,0,0.109,0,0.068,0.318,0,0.328,0,1,2,9,12,12,1,1,0,209,396,168,70,5,0,0,0,1,0,0,0,0,0,18,0,3,6,3.146786478
41.38545455,-237.76,455.24,11,17,3,3,25k-45k,35,2,1284,0.52,0,0.19,0.29,0.19,0,0.667,0.333,6,0,0,0,0,0,0,0.049,0.199,0.1,0.358,0,1,2,6,180,3,0,1,1,181,59,,,3,0,0,0,1,0,0,0,0,0,16,1,6,6,2.796412674
42.28363636,-160.7,465.12,11,17,3,3,25k-45k,35,2,786,1,0,0,0,0,0,0.667,0.333,5,0,0,0,0,0,0.322,0,0,0,0.397,0,1,2,6,177,12,0,1,0,9,,,,2,1,0,0,0,0,0,0,0,0,16,1,10,6,2.984480833
43.46727273,-34.95,478.14,11,37,3,4,45k-65k,55,2,528,0,0.9,0.1,0,0,0,1,0,7,0,0,0,0,0.23,0.254,0.141,0.125,0.083,0,0,1,2,7,0,0,1,0,1,161,180,,,3,1,0,0,0,0,0,0,0,0,16,1,13,6,3.230184054
45.52727273,-84.9,500.8,11,37,3,3,45k-65k,55,2,127,0.17,0.16,0.68,0,0.68,0,1,0,8,0,0,0,0,0,0.156,0.169,0.239,0,0.12,0,1,2,9,32,0,1,0,1,66,6,18,4,5,0,1,0,0,0,0,0,0,0,16,1,9,6,3.160567642
45.82727273,-50,504.1,11,37,3,4,45k-65k,55,2,986,0,0.53,0.24,0.23,0,0,1,0,9,0,0,0,0,0.424,0,0,0.119,0,0,0.27,0.74,2,9,24,12,0,0,0,61,9,94,142,5,1,0,0,0,0,0,0,0,0,18,0,3,6,2.398217456
47.84545455,-598.14,526.3,11,17,3,4,25k-45k,35,2,982,0,0,0.71,0.29,0,0,1,0,9,0,0,0,0,0,0.142,0,0.213,0.047,0.095,0.15,0.85,2,9,98,0,1,1,1,88,,,,2,1,0,0,0,0,0,0,0,0,16,1,15,6,4.570478883
48.45818182,-261.16,533.04,11,17,3,3,25k-45k,35,2,1125,0.25,0,0,0.75,0,0,0.5,0.5,5,0,0,0,0,0,0,0,0,0.252,0,0,1,2,11,19,0,1,1,0,22,41,38,34,5,0,0,1,0,0,0,0,0,0,16,1,6,6,3.566926131
50.19363636,-134.95,552.13,11,37,2,2,25k-45k,35,2,1170,0,0.43,0.57,0,0,0.11,1,0,7,0,0,0,0,0.161,0,0,0.234,0.088,0.16,0,1,2,11,44,12,0,0,0,27,40,100,108,5,0,0,0,0,0,0,0,0,1,18,0,2,6,2.247801261
13.9225,-81,167.07,12,17,2,2,45k-65k,55,2,644,0.25,0.58,0,0.18,0,0.69,1,0,7,0,0,0,0,0.144,0,0.408,0,0.316,0.133,0,1,2,7,20,5,1,1,0,91,260,9,70,5,0,0,0,0,0,1,0,0,0,18,1,7,6,3.711339301
15.5475,-15,186.57,12,37,2,2,45k-65k,55,2,1162,0.5,0,0,0.5,0.4,0.14,1,0,4,0,0,0,0,0,0.187,0.744,0,0,0,0,1,2,6,23,4,0,0,1,110,28,215,,4,0,0,0,0,0,1,0,0,0,18,0,1,6,2.841733994
16.93166667,-337.68,203.18,12,17,1,,25k-45k,35,2,539,0.37,0.37,0,0.26,0.54,0.65,0.636,0.364,9,0,0,0,0,0,0.241,0.141,0.148,0.052,0.107,0,1,2,9,172,5,0,1,0,28,101,93,20,5,0,0,0,1,0,0,0,0,0,9,1,3,6,4.06218007
20.24,-185.37,242.88,12,17,2,3,25k-45k,35,2,311,0.58,0,0,0.42,0.05,0.14,0.833,0.167,5,0,0,0,0,0,0,0.15,0,0.193,0.533,0,1,2,6,176,5,1,1,1,1,53,182,7,5,0,1,0,0,0,0,0,0,0,14,1,6,6,2.866472755
20.675,-28.08,248.1,12,17,2,3,45k-65k,55,2,241,0.22,0.2,0.58,0,0,0.12,0.667,0.333,6,0,0,0,0,0,0.225,0.493,0,0,0.121,0,1,2,6,176,2,0,1,0,70,,,,2,0,0,1,0,0,0,0,0,0,16,1,3,6,3.220263325
21.3825,-160.9,256.59,12,37,2,2,25k-45k,35,2,403,0.46,0.1,0.44,0,0,0.24,1,0,4,0,0,0,0,0,0,0.423,0,0.069,0.508,0,1,2,4,49,5,1,0,0,215,26,26,,4,0,0,0,0,0,0,0,0,1,12,0,43,6,2.665134887
21.67916667,-24.3,260.15,12,17,2,2,45k-65k,55,2,539,0,0.65,0.35,0,0.35,0.13,1,0,4,0,0,0,0,0,0,0.798,0,0.173,0,0,1,2,4,177,12,0,1,0,7,7,100,4,5,0,1,0,0,0,0,0,0,0,18,1,2,6,2.611902981
22.78416667,-82.45,273.41,12,17,2,1,45k-65k,55,2,546,0.39,0.47,0.11,0.03,0,0.23,1,0,4,0,0,0,0,0,0,0.086,0.517,0,0.396,0,1,2,4,175,5,1,1,0,92,78,165,43,5,0,0,0,0,0,0,0,0,1,12,0,29,6,2.410188984
23.735,-35.98,284.82,12,17,3,2,45k-65k,55,2,1127,0.33,0.54,0.13,0,0.06,0.32,1,0,4,0,0,0,0,0,0,0.137,0,0,0.793,0,1,2,6,178,12,0,1,1,29,272,64,135,5,1,0,0,0,0,0,0,0,0,12,1,5,6,2.817901229
24.76583333,-40,297.19,12,17,3,3,45k-65k,55,2,1228,0.46,0.44,0,0.1,0,0,1,0,5,0,0,0,0,0,0.349,0.234,0,0,0.136,0,1,2,6,174,12,0,1,0,222,69,2,54,5,0,1,0,0,0,0,0,0,0,16,1,6,6,2.504780907
